station_id,dir_of_travel,lane_of_travel,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
410,5,1,1/7/2022,2,5,3,4,0,8,6,47,43,56,52,79,97,96,138,173,201,146,90,54,53,54,26,23
410,1,1,1/8/2022,4,5,4,3,9,11,31,51,68,87,126,118,106,116,114,107,99,104,58,52,36,33,20,14
410,5,1,1/8/2022,10,4,1,1,2,6,11,13,49,67,84,113,125,126,120,122,119,97,70,72,57,45,42,30
410,1,1,1/9/2022,5,5,8,3,6,6,22,39,45,66,102,106,83,58,74,74,79,74,35,38,17,21,13,9
410,5,1,1/9/2022,16,2,8,5,4,3,5,24,29,53,78,73,111,99,80,93,93,81,68,47,40,23,17,6
410,1,1,1/10/2022,2,2,1,4,23,70,133,179,118,91,65,69,62,75,58,103,97,72,39,29,17,16,7,4
410,5,1,1/10/2022,1,0,2,2,0,5,22,48,46,51,49,64,70,77,123,178,190,195,87,50,54,31,12,9
410,1,1,1/11/2022,1,2,1,7,28,70,141,190,121,100,75,81,86,67,91,113,108,92,51,39,33,28,14,3
410,5,1,1/11/2022,4,0,3,3,0,7,15,48,54,66,54,66,88,98,143,184,217,196,110,67,51,22,19,11
410,1,1,1/12/2022,1,0,4,9,21,83,139,166,129,103,73,94,91,69,92,105,110,84,76,40,32,18,11,5
410,5,1,1/12/2022,9,3,2,2,1,10,21,45,47,64,82,69,107,103,137,210,206,187,119,74,60,27,23,5
410,1,1,1/13/2022,1,1,3,9,24,75,161,172,114,91,87,89,102,99,90,87,110,99,65,46,37,25,17,1
410,5,1,1/13/2022,5,1,0,4,3,12,14,45,57,60,74,106,89,108,139,184,212,206,107,80,53,26,23,8
410,1,1,1/14/2022,0,1,4,10,24,65,117,142,88,61,73,60,61,66,41,60,57,62,49,38,13,21,22,8
410,5,1,1/14/2022,5,1,0,3,3,2,10,47,32,55,55,59,68,76,94,120,122,115,74,36,34,32,21,22
410,1,1,1/15/2022,5,12,7,4,9,16,28,37,56,84,100,90,112,102,93,90,82,67,62,34,31,22,32,14
410,5,1,1/15/2022,8,4,3,7,7,7,10,20,42,55,62,98,103,120,103,113,94,106,80,52,46,32,27,18
410,1,1,1/16/2022,9,7,3,1,2,5,14,23,49,87,86,94,85,91,99,85,79,61,48,38,21,19,6,4
410,5,1,1/16/2022,12,6,3,0,5,3,4,17,33,55,80,112,102,106,115,104,105,70,52,43,29,23,18,9
410,1,1,1/17/2022,4,5,4,7,17,61,94,163,108,101,91,79,95,99,90,93,86,75,52,32,28,17,8,3
410,5,1,1/17/2022,9,3,3,2,1,12,15,36,43,50,70,77,107,108,131,173,198,159,114,54,38,34,15,6
410,1,1,1/18/2022,1,1,2,6,27,78,135,185,122,88,94,74,82,80,91,106,113,84,58,45,15,17,9,7
410,5,1,1/18/2022,2,3,1,2,3,13,20,41,54,43,64,84,82,97,127,176,226,184,114,63,57,32,22,9
410,1,1,1/19/2022,6,1,1,11,28,68,135,174,109,86,78,77,66,67,69,101,106,83,56,38,27,20,16,9
410,5,1,1/19/2022,5,1,1,4,3,9,15,46,42,57,54,74,96,87,117,157,203,194,105,67,61,33,18,8
410,1,1,1/20/2022,1,2,3,9,27,66,133,164,102,101,72,75,66,66,61,96,100,84,58,27,31,19,12,4
410,5,1,1/20/2022,7,2,2,2,0,9,17,49,59,54,46,74,90,73,111,175,192,165,118,55,61,33,20,10
410,1,1,1/21/2022,0,4,4,10,25,58,120,167,100,109,82,96,68,71,84,93,117,99,67,39,32,23,22,10
410,5,1,1/21/2022,6,3,1,1,2,6,15,52,48,39,83,83,95,121,108,183,191,170,99,57,42,40,25,12
410,1,1,1/22/2022,9,10,4,3,11,16,26,29,73,78,118,105,95,109,91,89,105,62,53,36,20,33,25,17
410,5,1,1/22/2022,10,8,4,2,4,4,21,16,39,59,77,100,120,102,125,123,104,73,73,50,41,27,19,20
410,1,1,1/23/2022,7,9,5,4,7,8,20,24,49,57,97,89,86,86,80,67,77,47,35,24,19,22,12,6
410,5,1,1/23/2022,12,9,6,1,10,5,18,21,35,55,50,84,101,102,90,78,77,82,59,37,25,26,12,8
410,1,1,1/24/2022,5,2,8,14,17,69,115,194,120,88,56,62,75,75,69,94,88,77,41,27,19,11,10,5
410,5,1,1/24/2022,2,1,4,5,4,12,19,47,47,56,65,69,74,93,99,172,214,173,87,60,48,25,18,6
410,1,1,1/25/2022,1,3,2,9,24,73,134,181,119,69,79,80,46,62,61,86,99,81,40,35,22,15,9,4
410,5,1,1/25/2022,2,3,1,3,0,5,11,49,48,51,55,72,79,82,114,154,196,158,108,71,45,27,11,10
410,1,1,1/26/2022,0,1,2,8,24,69,136,183,121,94,76,67,65,64,60,90,123,82,50,38,28,24,15,7
410,5,1,1/26/2022,4,1,0,2,1,7,15,44,43,58,62,67,82,84,125,162,213,188,114,67,54,26,19,8
410,1,1,1/27/2022,3,4,4,11,25,78,149,189,121,92,87,63,67,56,80,92,105,87,71,42,28,27,14,6
410,5,1,1/27/2022,5,2,2,1,0,12,16,55,57,51,57,79,81,86,118,184,219,188,113,64,59,39,28,7
410,1,1,1/28/2022,4,3,2,12,21,55,109,153,95,91,84,72,68,81,88,77,118,95,69,38,27,22,18,14
410,5,1,1/28/2022,6,5,0,1,1,5,17,32,38,50,65,74,119,96,130,154,180,155,104,66,49,35,24,28
410,1,1,1/29/2022,9,4,4,3,6,14,30,54,83,85,111,105,105,115,89,101,105,70,74,52,45,30,21,11
410,5,1,1/29/2022,11,7,3,0,2,6,12,19,44,67,102,110,110,140,110,101,115,101,95,55,50,55,33,21
410,1,1,1/30/2022,2,7,5,3,4,10,26,33,64,84,80,113,98,106,87,89,82,87,43,27,17,20,11,2
410,5,1,1/30/2022,13,10,4,1,4,4,11,25,43,63,77,103,101,108,96,117,88,79,66,44,32,20,11,6
410,1,1,1/31/2022,3,0,4,4,22,79,124,203,125,96,81,59,83,91,69,96,114,85,54,32,24,17,5,4
410,5,1,1/31/2022,5,0,0,3,2,12,21,47,46,68,78,84,92,103,133,188,219,175,96,82,61,32,20,10
410,1,1,2/1/2022,2,0,0,11,24,80,156,190,125,89,84,60,70,69,62,104,77,83,49,36,22,21,12,5
410,5,1,2/1/2022,6,3,1,2,6,11,17,49,62,52,65,73,76,87,146,177,206,193,106,67,59,33,18,12
410,1,1,2/2/2022,1,1,2,9,27,71,144,181,118,91,88,65,56,60,78,100,102,99,71,29,22,15,10,2
410,5,1,2/2/2022,6,5,3,3,2,10,13,52,45,61,60,85,68,90,121,176,209,183,122,80,59,40,18,8
410,1,1,2/3/2022,1,3,3,10,24,78,148,181,113,92,83,68,63,101,66,98,110,83,52,34,21,17,11,7
410,5,1,2/3/2022,5,1,1,5,1,11,10,50,55,52,64,61,93,93,106,180,216,173,119,69,53,49,23,10
410,1,1,2/4/2022,4,3,2,8,24,72,118,171,99,89,77,82,73,75,77,101,117,99,60,41,27,39,27,16
410,5,1,2/4/2022,7,2,0,1,6,8,12,47,51,57,52,74,96,89,130,186,191,168,88,57,66,44,35,23
410,1,1,2/5/2022,5,4,3,3,8,14,31,42,73,107,96,101,95,93,95,96,86,91,68,36,43,39,29,32
410,5,1,2/5/2022,8,6,2,1,2,1,10,14,29,63,74,96,113,105,112,109,104,106,103,59,56,42,36,20
410,1,1,2/6/2022,16,5,4,0,0,8,20,35,73,74,108,93,107,110,81,105,100,59,43,35,21,13,7,9
410,5,1,2/6/2022,23,3,5,2,3,3,12,21,31,54,100,95,108,117,103,106,98,77,66,53,33,19,14,7
410,1,1,2/7/2022,0,1,3,6,27,82,137,192,133,89,83,64,65,81,77,84,101,86,65,30,21,16,8,3
410,5,1,2/7/2022,3,1,1,0,4,10,16,52,47,54,54,83,88,79,113,172,211,177,122,79,65,34,12,10
410,1,1,2/8/2022,3,3,3,13,20,86,154,194,120,104,81,85,62,81,69,105,107,98,46,27,31,19,13,3
410,5,1,2/8/2022,6,4,2,2,3,7,20,53,56,71,61,72,99,104,110,194,213,182,134,86,44,41,21,7
410,1,1,2/9/2022,2,2,4,9,22,83,166,192,137,104,71,69,87,80,68,84,108,94,64,33,30,29,10,8
410,5,1,2/9/2022,1,2,2,1,3,8,24,49,46,63,58,77,103,86,129,187,199,204,138,77,82,36,19,5
410,1,1,2/10/2022,1,1,6,7,21,81,157,196,134,102,92,78,70,79,82,110,85,89,41,27,26,17,10,1
410,5,1,2/10/2022,3,2,2,2,3,5,16,61,49,63,67,70,89,107,120,186,196,177,114,57,45,30,22,8
410,1,1,2/11/2022,1,3,6,8,23,77,143,183,100,85,78,71,74,78,78,100,92,86,70,37,46,24,12,7
410,5,1,2/11/2022,6,4,1,1,4,6,24,48,38,63,64,73,99,83,116,192,195,173,90,71,60,35,44,16
410,1,1,2/12/2022,4,3,6,5,6,18,36,47,94,96,120,127,85,113,79,75,97,77,55,62,48,41,29,16
410,5,1,2/12/2022,11,9,3,0,2,4,9,15,51,58,79,110,119,109,100,97,125,123,94,72,52,50,52,16
410,1,1,2/13/2022,8,3,5,2,0,8,25,38,56,66,95,125,114,95,77,94,94,62,28,27,32,55,14,11
410,5,1,2/13/2022,15,6,5,0,2,3,13,23,36,70,101,109,126,115,112,111,90,71,49,25,35,47,16,10
410,1,1,2/14/2022,3,1,4,14,24,70,138,204,93,89,90,79,63,78,75,91,108,89,56,35,27,19,10,6
410,5,1,2/14/2022,4,2,6,2,2,11,25,48,44,59,66,61,74,82,111,189,222,175,113,79,64,32,23,9
410,1,1,2/15/2022,1,1,2,13,26,86,161,203,105,89,81,60,73,92,70,84,96,108,62,47,24,13,8,6
410,5,1,2/15/2022,6,1,2,3,0,18,18,51,63,59,59,72,76,80,131,166,203,195,131,77,54,39,22,14
410,1,1,2/16/2022,5,0,5,9,27,86,149,215,104,92,88,86,89,84,65,113,101,92,60,37,25,16,14,11
410,5,1,2/16/2022,2,2,2,2,4,8,22,48,58,49,61,79,94,92,129,169,239,204,126,74,60,31,15,6
410,1,1,2/17/2022,3,1,1,13,21,90,154,180,114,98,79,80,66,79,60,110,104,103,60,38,42,16,18,8
410,5,1,2/17/2022,3,2,2,2,4,9,20,49,64,55,53,69,76,107,143,196,196,166,141,81,51,42,19,13
410,1,1,2/18/2022,2,2,4,11,22,71,133,169,104,90,79,81,82,82,77,92,104,87,55,51,30,25,27,14
410,5,1,2/18/2022,4,4,0,1,2,15,16,57,49,60,62,80,89,99,131,214,169,152,105,67,50,43,27,22
410,1,1,2/19/2022,12,4,9,6,6,16,18,52,81,117,121,128,124,84,83,96,95,90,59,36,44,30,18,15
410,5,1,2/19/2022,18,7,4,2,2,6,8,22,41,64,83,105,130,119,129,119,107,102,104,56,51,45,32,19
410,1,1,2/20/2022,2,5,6,4,3,8,21,30,77,83,137,133,140,140,115,113,103,89,62,51,36,17,15,7
410,5,1,2/20/2022,10,13,6,1,3,4,15,28,53,76,96,124,145,130,131,145,107,89,65,49,47,29,13,9
410,1,1,2/21/2022,3,2,3,9,22,66,126,161,126,77,97,110,58,93,78,82,90,67,54,34,21,13,12,3
410,5,1,2/21/2022,9,0,3,1,6,7,13,41,41,62,81,85,104,89,126,149,193,170,87,58,50,29,12,7
410,1,1,2/22/2022,2,0,1,7,21,80,131,167,87,71,56,48,39,44,45,51,54,43,47,16,16,16,11,5
410,5,1,2/22/2022,4,3,1,1,1,6,8,54,47,40,47,51,58,79,95,116,160,100,72,41,32,27,24,11
410,1,1,2/23/2022,3,10,3,11,27,80,127,172,125,75,76,72,79,67,62,84,103,88,65,24,29,13,16,13
410,5,1,2/23/2022,10,4,3,5,0,9,21,48,51,51,68,60,71,86,118,174,200,178,112,82,74,44,15,15
410,1,1,2/24/2022,2,1,1,11,27,76,146,205,100,91,89,63,64,81,68,77,79,93,62,28,30,26,9,6
410,5,1,2/24/2022,5,6,2,3,1,6,20,64,50,54,52,65,89,93,116,169,187,174,107,69,54,43,22,14
410,1,1,2/25/2022,5,6,3,12,28,67,131,180,115,76,91,102,73,78,72,95,132,122,70,47,27,28,33,17
410,5,1,2/25/2022,6,4,9,5,3,16,27,57,37,54,71,69,79,103,128,194,190,153,106,60,70,47,37,19
410,1,1,2/26/2022,5,2,3,4,4,15,27,41,72,111,129,115,102,92,85,102,93,83,81,48,50,39,30,16
410,5,1,2/26/2022,10,6,3,1,4,7,7,28,57,76,79,108,108,122,139,126,111,100,77,74,52,38,37,19
410,1,1,2/27/2022,4,6,5,1,0,11,16,28,75,83,106,124,111,114,105,101,78,55,66,43,25,18,19,17
410,5,1,2/27/2022,14,9,5,2,3,4,8,19,51,60,86,125,106,109,114,108,113,83,84,51,37,27,23,6
410,1,1,2/28/2022,2,1,5,8,24,83,141,207,118,90,59,79,75,82,84,78,88,79,57,27,29,14,11,4
410,5,1,2/28/2022,5,2,0,2,1,8,23,44,41,64,59,69,94,90,120,175,242,166,113,66,53,40,14,6
420,3,1,1/1/2022,20,24,14,12,7,13,16,22,33,35,60,100,102,127,114,119,106,95,76,67,43,32,40,32
420,3,2,1/1/2022,96,93,72,49,21,33,42,57,88,120,168,242,306,357,364,369,369,333,294,209,176,132,144,68
420,3,3,1/1/2022,40,51,29,26,10,14,15,31,50,74,124,175,207,209,242,240,224,209,182,138,138,81,68,42
420,7,1,1/1/2022,65,42,36,19,12,9,24,33,57,80,141,185,260,233,257,245,234,216,193,172,96,80,59,32
420,7,2,1/1/2022,106,94,72,31,32,39,67,77,87,145,187,258,318,326,359,303,283,283,244,199,163,132,116,70
420,7,3,1/1/2022,29,16,8,4,13,18,31,36,62,90,107,139,140,173,159,178,156,141,96,77,58,41,42,29
420,3,1,1/2/2022,20,13,11,5,10,7,15,25,28,59,102,125,143,144,152,158,141,122,96,77,48,42,31,16
420,3,2,1/2/2022,69,47,31,15,22,22,44,78,100,187,293,379,477,478,466,437,396,380,284,218,152,142,100,50
420,3,3,1/2/2022,34,24,12,10,7,10,19,33,49,90,186,283,346,323,328,328,317,249,186,146,94,83,65,25
420,7,1,1/2/2022,26,12,6,4,11,14,39,78,127,137,252,296,345,324,354,320,300,266,203,127,92,79,51,30
420,7,2,1/2/2022,60,37,23,14,19,31,53,73,113,179,259,364,410,433,436,389,374,331,251,224,148,121,75,59
420,7,3,1/2/2022,15,6,9,6,14,35,30,57,72,137,143,191,182,212,192,202,168,151,117,81,58,55,48,22
420,3,1,1/3/2022,15,2,6,13,11,12,27,47,63,86,121,130,168,159,153,188,214,169,132,90,74,49,26,19
420,3,2,1/3/2022,39,24,27,16,32,69,161,297,245,293,374,437,416,464,527,553,628,566,438,349,214,155,98,84
420,3,3,1/3/2022,15,8,9,6,12,26,89,220,190,210,260,336,389,362,445,461,498,435,308,202,141,101,58,39
420,7,1,1/3/2022,19,7,9,3,21,40,115,259,215,254,305,350,348,328,414,379,404,404,302,172,128,99,59,27
420,7,2,1/3/2022,32,14,15,16,46,101,184,276,244,292,357,460,443,455,476,442,481,405,310,255,179,145,84,59
420,7,3,1/3/2022,15,6,9,20,43,117,202,320,243,189,208,184,215,244,225,232,249,229,161,115,69,49,43,20
420,3,1,1/4/2022,15,6,4,11,14,9,30,55,62,84,120,139,146,177,175,213,229,203,140,99,90,48,38,17
420,3,2,1/4/2022,42,22,22,22,34,72,159,307,269,300,354,438,416,431,504,567,640,575,396,289,227,184,99,72
420,3,3,1/4/2022,25,9,12,7,15,30,108,229,192,278,262,315,329,352,373,463,523,428,311,211,156,107,59,19
420,7,1,1/4/2022,13,8,3,3,13,65,151,306,225,268,277,319,356,335,377,384,396,385,293,205,134,97,39,25
420,7,2,1/4/2022,28,19,18,15,45,105,196,312,298,329,354,378,405,407,437,409,422,414,361,244,204,138,87,39
420,7,3,1/4/2022,11,4,11,17,67,145,232,355,265,249,202,206,224,214,236,260,277,211,154,121,65,52,38,23
420,3,1,1/5/2022,0,1,0,2,10,8,25,39,41,60,73,94,117,109,114,172,170,174,104,89,65,42,20,18
420,3,2,1/5/2022,17,15,21,24,26,48,125,240,252,244,262,350,357,353,423,479,575,541,359,296,266,159,108,72
420,3,3,1/5/2022,32,14,10,9,15,45,88,219,188,172,187,217,278,261,314,416,440,375,247,195,162,101,58,30
420,7,1,1/5/2022,4,7,9,3,22,47,140,292,220,202,198,209,259,274,298,323,342,325,243,162,128,86,61,18
420,7,2,1/5/2022,10,8,4,4,38,120,169,313,275,245,326,302,323,333,395,375,390,351,292,208,192,139,108,43
420,7,3,1/5/2022,21,30,29,28,69,147,233,322,183,146,108,147,160,163,165,203,233,215,163,114,67,40,41,36
420,3,1,1/6/2022,12,7,3,7,9,8,26,35,53,70,91,116,134,117,129,166,190,201,112,87,65,44,34,23
420,3,2,1/6/2022,46,34,39,23,34,61,140,250,257,258,328,388,432,422,443,539,587,542,402,311,254,194,101,65
420,3,3,1/6/2022,21,16,17,8,12,28,78,191,186,199,218,272,269,301,346,407,474,405,278,202,159,109,58,27
420,7,1,1/6/2022,12,3,9,15,17,67,137,339,252,213,218,292,286,285,333,361,385,319,267,173,120,108,57,26
420,7,2,1/6/2022,42,18,25,28,62,125,173,359,275,274,287,381,393,394,443,395,429,376,307,277,204,161,81,49
420,7,3,1/6/2022,19,12,8,13,26,111,218,368,220,173,144,153,148,160,141,197,238,215,148,97,64,51,48,30
420,3,1,1/7/2022,22,10,10,2,10,9,39,59,66,73,91,129,149,156,162,181,217,173,113,95,68,58,38,22
420,3,2,1/7/2022,46,33,27,15,28,78,155,269,240,274,304,361,375,433,486,555,608,529,446,363,275,200,153,98
420,3,3,1/7/2022,24,14,10,9,10,26,85,199,192,194,232,289,307,324,363,423,450,393,330,242,153,119,78,57
420,7,1,1/7/2022,12,10,2,9,20,45,141,279,203,220,242,259,300,299,383,374,404,368,273,203,161,96,66,51
420,7,2,1/7/2022,36,18,23,20,46,92,186,292,290,328,342,340,385,412,473,425,404,414,321,271,210,187,111,80
420,7,3,1/7/2022,7,8,7,21,46,115,207,319,213,167,151,194,193,203,213,230,257,206,166,131,86,74,49,28
420,3,1,1/8/2022,27,6,4,6,4,12,32,31,40,63,126,158,148,188,202,187,178,135,126,80,67,53,35,33
420,3,2,1/8/2022,58,55,30,31,28,37,83,134,183,289,360,482,499,529,518,554,537,475,436,305,214,221,165,109
420,3,3,1/8/2022,36,21,11,10,7,15,37,90,116,177,287,384,392,418,401,391,404,324,288,199,156,127,100,58
420,7,1,1/8/2022,25,14,14,6,12,21,50,80,134,192,331,400,446,415,424,425,416,332,277,203,149,102,83,53
420,7,2,1/8/2022,46,31,35,36,19,53,88,138,190,283,385,471,484,508,497,485,448,399,328,285,211,172,122,99
420,7,3,1/8/2022,11,9,11,17,23,44,73,113,156,206,232,237,253,270,267,267,249,215,162,101,86,55,59,37
420,3,1,1/9/2022,19,10,5,8,5,11,20,23,40,70,116,129,128,143,138,173,144,120,97,75,51,40,26,11
420,3,2,1/9/2022,78,50,30,26,27,31,60,94,124,194,316,393,516,455,446,460,389,403,310,253,173,111,87,62
420,3,3,1/9/2022,38,19,15,12,10,15,22,33,68,124,206,255,378,318,324,335,302,251,214,152,84,93,64,29
420,7,1,1/9/2022,35,15,10,5,14,20,30,85,163,174,235,329,326,314,341,311,246,268,191,169,96,87,57,14
420,7,2,1/9/2022,53,31,26,29,20,38,61,89,122,185,288,393,416,381,430,391,318,342,237,206,142,123,94,46
420,7,3,1/9/2022,21,12,8,7,13,32,45,65,103,129,183,171,195,191,213,185,170,158,135,89,61,56,33,19
420,3,1,1/10/2022,16,10,6,9,11,11,29,59,76,70,101,127,120,136,134,196,204,155,130,117,59,45,22,18
420,3,2,1/10/2022,40,24,15,15,29,74,163,283,275,280,299,350,434,417,461,548,569,514,405,270,223,137,99,67
420,3,3,1/10/2022,17,13,8,9,18,23,101,214,202,215,228,297,306,306,349,444,432,393,268,198,137,87,58,28
420,7,1,1/10/2022,10,8,3,9,31,59,131,264,218,232,254,246,316,298,344,392,366,307,275,173,130,97,39,24
420,7,2,1/10/2022,27,19,18,11,55,106,180,301,243,293,336,347,390,384,382,408,402,362,290,213,180,131,66,47
420,7,3,1/10/2022,3,6,6,19,46,143,213,349,238,199,202,170,192,207,212,265,223,199,172,94,75,69,39,20
420,3,1,1/11/2022,12,11,5,10,14,11,37,48,72,79,88,136,165,143,166,191,199,189,142,88,79,53,32,31
420,3,2,1/11/2022,30,27,20,21,27,68,171,309,273,305,370,381,396,447,478,596,661,546,428,325,256,183,118,66
420,3,3,1/11/2022,19,11,3,5,13,22,112,234,206,234,254,325,344,355,378,451,494,438,299,264,178,114,67,28
420,7,1,1/11/2022,7,7,5,5,22,62,151,281,218,243,278,293,354,355,380,394,383,383,306,212,147,106,34,18
420,7,2,1/11/2022,28,18,18,12,58,119,198,335,265,334,346,394,399,398,435,392,406,377,349,267,209,152,91,41
420,7,3,1/11/2022,7,12,3,19,49,148,215,380,225,217,203,190,250,199,221,227,272,241,175,109,78,66,46,21
420,3,1,1/12/2022,14,10,3,8,12,12,29,48,59,79,101,133,153,157,176,200,222,208,134,112,72,61,38,28
420,3,2,1/12/2022,36,38,36,12,38,67,188,285,251,288,333,438,402,467,500,557,605,583,465,309,287,194,117,77
420,3,3,1/12/2022,23,9,12,8,17,24,100,219,229,225,252,313,322,386,396,470,467,431,317,235,181,100,49,32
420,7,1,1/12/2022,11,11,5,8,20,74,152,302,214,247,270,308,347,334,335,392,437,377,348,215,135,100,58,25
420,7,2,1/12/2022,22,11,14,22,47,117,195,315,252,265,307,409,387,413,434,426,426,378,345,263,178,143,100,50
420,7,3,1/12/2022,9,11,9,17,51,156,241,383,234,233,233,227,221,234,240,247,263,217,181,112,73,63,42,22
420,3,1,1/13/2022,10,6,8,9,13,12,32,58,60,99,111,142,144,167,167,200,199,191,155,118,68,63,35,26
420,3,2,1/13/2022,41,25,33,13,44,72,179,281,276,296,357,394,439,461,477,545,620,617,432,338,250,182,128,76
420,3,3,1/13/2022,21,11,10,11,11,23,106,217,218,219,275,322,370,349,389,446,434,430,298,212,160,109,68,43
420,7,1,1/13/2022,16,6,5,10,19,78,162,253,228,254,294,307,330,352,366,355,396,380,306,207,147,104,58,35
420,7,2,1/13/2022,32,28,17,15,42,106,193,308,274,288,345,365,405,405,429,432,385,375,319,256,205,172,99,52
420,7,3,1/13/2022,9,10,14,18,46,169,229,357,252,260,219,233,245,211,212,261,305,240,173,113,96,74,50,22
420,3,1,1/14/2022,17,15,8,9,8,6,28,33,57,48,76,82,109,94,111,110,132,154,93,82,55,48,22,20
420,3,2,1/14/2022,44,36,32,18,34,79,148,242,200,206,208,238,262,262,260,301,278,339,281,228,169,156,108,83
420,3,3,1/14/2022,20,11,8,9,15,23,101,190,236,248,224,236,293,280,203,245,230,247,210,180,130,113,78,60
420,7,1,1/14/2022,25,13,3,7,16,52,127,246,249,218,228,224,197,224,243,223,235,225,189,149,117,87,71,42
420,7,2,1/14/2022,26,26,16,20,34,55,105,211,247,258,287,263,221,177,206,216,212,233,129,121,157,144,90,78
420,7,3,1/14/2022,15,12,8,18,50,210,308,418,195,192,180,229,235,272,281,241,273,255,256,209,108,89,65,48
420,3,1,1/15/2022,18,4,5,9,10,10,34,33,40,83,141,148,149,164,182,162,180,151,106,80,78,60,50,38
420,3,2,1/15/2022,65,33,39,30,37,43,56,105,163,288,368,487,512,530,573,524,516,482,416,315,252,206,159,114
420,3,3,1/15/2022,44,16,24,18,12,19,25,70,124,155,252,336,394,422,445,391,353,321,295,223,163,125,84,53
420,7,1,1/15/2022,25,25,16,8,21,27,59,70,113,202,304,382,434,417,428,394,369,318,277,188,138,116,86,40
420,7,2,1/15/2022,50,43,28,32,40,72,79,177,259,318,391,481,506,501,513,471,478,404,347,268,199,168,128,98
420,7,3,1/15/2022,29,10,11,7,15,27,59,62,82,140,166,210,241,239,222,233,212,188,127,121,90,83,42,40
420,3,1,1/16/2022,22,10,9,8,2,10,24,25,51,68,138,134,170,157,171,176,151,113,101,85,61,37,33,19
420,3,2,1/16/2022,75,39,36,33,28,33,45,76,130,208,328,386,524,492,450,447,433,401,296,253,175,150,104,71
420,3,3,1/16/2022,31,14,17,15,11,16,22,35,69,131,197,277,362,370,321,341,300,280,199,159,119,82,57,33
420,7,1,1/16/2022,28,21,9,9,11,18,40,113,165,176,277,295,332,330,362,373,297,248,200,147,114,93,54,31
420,7,2,1/16/2022,54,47,35,23,20,39,54,103,125,201,280,375,390,411,452,396,350,299,261,227,159,105,100,74
420,7,3,1/16/2022,13,16,10,13,14,42,30,73,111,141,180,219,240,219,209,212,200,154,149,92,72,56,54,29
420,3,1,1/17/2022,11,10,8,9,9,14,28,44,58,72,113,132,161,170,198,186,198,160,141,89,91,40,31,21
420,3,2,1/17/2022,41,22,21,17,39,60,115,197,217,277,393,430,482,517,540,567,634,509,383,287,234,138,101,68
420,3,3,1/17/2022,24,9,9,7,12,28,68,126,173,212,303,333,385,404,432,408,478,375,299,201,151,92,46,36
420,7,1,1/17/2022,19,8,7,6,20,53,106,174,181,234,316,374,380,377,371,381,385,352,262,157,125,78,37,18
420,7,2,1/17/2022,37,25,21,13,44,87,180,246,246,269,375,420,450,455,435,441,454,376,307,237,176,135,72,47
420,7,3,1/17/2022,10,6,10,15,44,126,181,268,222,199,209,252,248,226,276,224,256,190,179,105,65,60,35,20
420,3,1,1/18/2022,15,12,4,8,11,10,40,48,65,95,128,142,154,148,157,187,233,185,138,84,56,45,28,18
420,3,2,1/18/2022,48,36,31,19,33,74,189,284,279,305,355,435,444,419,485,576,680,576,410,323,251,185,121,77
420,3,3,1/18/2022,17,15,6,8,18,23,118,202,215,233,276,364,347,370,383,453,526,419,303,199,148,109,69,28
420,7,1,1/18/2022,15,10,7,4,17,75,151,243,245,303,296,323,337,313,321,381,413,397,301,178,126,86,39,25
420,7,2,1/18/2022,27,15,23,19,49,126,191,284,302,302,362,380,398,412,396,436,407,406,319,249,197,140,73,53
420,7,3,1/18/2022,12,12,8,21,55,149,240,360,262,231,207,218,228,204,226,257,306,225,140,106,74,74,46,16
420,3,1,1/19/2022,14,12,4,6,7,6,33,52,76,78,96,129,120,122,144,165,223,183,124,78,85,53,33,19
420,3,2,1/19/2022,45,28,32,16,31,77,170,281,258,288,319,345,378,415,416,551,581,477,405,316,257,193,85,74
420,3,3,1/19/2022,20,10,12,9,17,25,102,231,207,193,200,339,324,333,341,458,483,422,282,198,197,105,59,33
420,7,1,1/19/2022,16,6,5,5,15,72,143,284,227,246,269,291,274,296,333,339,353,399,314,193,156,95,51,33
420,7,2,1/19/2022,38,19,14,13,44,116,183,328,270,292,326,327,390,381,401,397,385,377,354,261,201,128,88,63
420,7,3,1/19/2022,9,11,11,13,57,142,241,360,251,203,168,168,188,196,194,212,238,216,135,104,67,66,44,20
420,3,1,1/20/2022,12,7,8,6,11,9,43,52,55,83,114,111,139,132,143,188,168,174,131,91,63,49,33,24
420,3,2,1/20/2022,40,25,24,20,33,72,177,255,284,254,325,336,394,355,469,577,599,567,450,331,270,185,123,63
420,3,3,1/20/2022,24,11,19,13,14,24,103,204,230,192,265,293,305,239,382,441,483,407,298,237,155,109,72,29
420,7,1,1/20/2022,13,11,4,8,18,70,148,250,250,240,253,289,290,314,370,359,369,361,292,195,137,86,63,30
420,7,2,1/20/2022,31,27,23,21,55,103,170,307,282,308,315,354,388,390,419,407,418,391,330,242,221,172,87,42
420,7,3,1/20/2022,14,6,5,23,36,136,222,349,224,206,178,165,178,204,203,237,207,230,162,96,80,74,57,24
420,3,1,1/21/2022,14,10,8,6,5,10,35,51,73,75,97,152,157,154,170,246,216,190,128,94,90,49,49,19
420,3,2,1/21/2022,48,34,27,22,41,69,158,256,261,314,323,416,440,473,506,563,644,530,453,346,251,202,135,99
420,3,3,1/21/2022,18,13,8,8,11,27,90,203,197,234,308,351,375,376,415,500,532,383,256,171,108,77,62,42
